买家会员名,宝贝ID,购买次数
317,36351422002,1
317,36353085367,2
317,36421128017,1
317,37941111428,1
317,42577833473,1
317,45404080098,1
317,522171062085,1
317,527419046969,1
317,528023284532,1
317,540349069906,1
317,540407272609,1
317,545912368452,1
317,547510552253,1
317,547751184046,1
317,549882564050,1
318,42577833473,2
318,540662535716,1
319,36286235128,1
319,36500131840,1
319,42240451814,1
319,535647669951,1
319,547327221986,1
319,547380519834,1
319,547510552253,1
319,549536550945,1
320,537396783238,3
320,542978775847,1
321,530812936284,1
322,35722000205,1
322,36353085367,1
322,40601929263,1
322,544115759872,1
322,549378588703,3
323,36414345451,1
323,45404080098,1
323,521906910410,1
323,531145857565,2
323,531877266868,3
323,543618945546,1
323,545538490326,1
323,545939669017,2
323,546928423058,1
323,547387807548,1
323,547742157633,1
323,549661564014,1
324,35722000205,6
324,530810980941,1
324,532994602666,1
324,536728628605,1
324,542939108885,1
324,549710009588,1
325,35722000205,1
325,547382055156,1
326,35722000205,1
326,36267739775,1
326,528109847799,1
326,541659214822,1
326,544017279596,1
326,544768785584,1
326,547382055156,1
326,550680496523,1
327,36353085367,1
327,527419046969,1
327,531145857565,1
327,540349069906,1
327,546928423058,1
327,547812750733,1
328,37444707994,1
328,527419046969,2
328,550367550663,1
329,538494418449,1
330,36351422002,1
331,547794157516,1
332,35722000205,1
333,36081332365,1
333,36353085367,1
333,45404080098,1
333,528109847799,1
333,548547222435,1
334,35721723963,1
334,521019257989,1
334,545538490326,1
335,35721723963,1
335,36266985550,1
335,44928090920,1
335,521906910410,1
335,540407272609,1
335,541256147554,1
335,546827381933,1
335,547751184046,1
335,547794157516,1
335,547812750733,1
335,549378588703,1
336,547794157516,1
337,40400203213,1
337,530812936284,1
337,535703074519,1
337,550634023902,1
339,35722423659,1
339,521019257989,1
340,35722000205,1
340,36266985550,1
340,39539028043,1
340,42577833473,2
340,521926312352,1
340,529405509010,1
340,540662535716,1
340,547751184046,1
340,547812750733,1
340,549640657338,1
341,541659214822,1
342,36074765406,1
342,37276995387,1
342,549378588703,1
342,549736062191,6
343,35722000205,2
343,36353085367,2
343,42240451814,1
343,538535227251,1
343,545516801138,1
343,550597738824,1
344,35722000205,2
344,35798891586,1
344,36266985550,1
344,36286235128,2
344,42577833473,1
344,527419046969,1
344,531379484499,1
344,535612234886,1
344,536083448292,1
344,539410602755,1
344,541659214822,2
344,547794157516,1
344,548998614714,4
344,549640657338,2
344,550905064205,1
345,530812936284,1
346,36353085367,1
346,521906910410,1
346,547387807548,1
347,521906910410,1
347,540407272609,2
347,544016559367,3
347,545959606207,2
347,547794157516,1
348,36266985550,1
348,536125595091,1
348,546104970758,1
349,36058620932,1
349,36267739775,2
349,37444707994,1
349,40400203213,1
349,522609190751,1
349,528109847799,2
349,529338111966,2
349,530812936284,1
349,538658965256,1
349,544100858313,1
349,544115759872,3
349,545602185334,1
349,547382055156,1
349,547644315780,1
349,549661564014,1
349,549765831606,1
349,551248890640,1
350,521926312352,1
350,545516801138,1
350,549882564050,3
351,529100790989,1
351,535612234886,1
351,545602185334,1
352,36286235128,4
352,37283032735,1
352,37941111428,1
352,44242610103,1
352,44928090920,1
352,527397362582,1
352,528153854399,2
352,529100790989,1
352,530812936284,1
352,548547222435,2
352,549640657338,1
353,544016559367,9
354,531145857565,2
355,545516801138,1
356,35722000205,4
357,35798985871,1
357,36266985550,1
357,36267739775,1
357,36286235128,1
357,37444707994,1
357,39375321605,1
357,39386028930,1
357,42240451814,1
357,44928090920,1
357,527419046969,3
357,538494418449,1
357,540349069906,2
357,540662291619,1
357,542939108885,1
357,543674126623,1
357,545538490326,3
357,547794157516,1
358,36081332365,1
358,36353085367,1
358,530710879153,1
358,546827381933,1
359,36058620932,1
359,40601929263,1
359,535612234886,1
360,35798891586,1
360,42240451814,1
360,42711696783,1
360,538658965256,1
360,549710009588,2
360,550659216693,1
361,43104145123,1
361,528705813655,1
361,537166359199,1
361,545957998521,1
361,550659732532,1
362,535703074519,1
363,36074765406,1
363,36081332365,1
363,36416065395,1
363,36500131840,1
363,37941111428,1
363,541592740476,1
363,549710009588,1
364,35722000205,1
364,531877266868,1
364,545516801138,2
365,35722423659,1
365,36074765406,1
365,44928090920,2
365,45404080098,1
365,521019257989,1
365,521906910410,1
365,522566248653,1
365,527419046969,1
365,527475911875,2
365,530812936284,1
365,531877266868,1
365,541659214822,1
365,543616473590,1
365,547751184046,1
365,550966828606,1
366,545516801138,1
366,548998614714,1
367,530812936284,1
368,36074765406,1
368,530812936284,1
368,550905064205,1
369,533204346200,1
371,35722423659,1
371,35798891586,1
371,40400203213,1
371,521019257989,1
371,531877266868,2
371,535612234886,1
371,541659214822,1
372,535703074519,1
373,528166273868,1
374,541659214822,1
375,530812936284,1
376,35721723963,1
376,36081332365,1
376,36286235128,1
376,36414345451,1
376,36416065395,1
376,37941111428,1
376,40415550893,1
376,44928090920,1
376,528153854399,1
376,544066720474,1
376,546243180299,1
376,546827381933,1
376,548547222435,1
376,549744152016,1
377,550659732532,2
378,35753244214,6
379,549744152016,1
380,545957998521,1
381,540882092170,1
383,39375321605,1
383,39386028930,1
383,536083448292,1
383,536125595091,1
383,544115759872,2
383,545939669017,1
384,36416065395,1
385,535703074519,1
386,39375321605,1
387,35721723963,1
387,35722000205,4
387,36286235128,4
387,530910185416,1
387,537105495948,1
387,544115759872,2
387,545912368452,1
388,35798891586,1
388,36286235128,7
388,36353085367,3
388,45404080098,2
388,528109847799,2
388,529339155756,2
388,537396783238,2
388,539409835003,1
388,540407272609,1
388,544115359956,3
388,545516801138,2
388,545912368452,1
389,522151463307,1
389,529405509010,1
389,531145857565,1
389,539091956756,1
389,547742157633,1
390,527419046969,1
391,35721723963,1
391,35798309577,1
391,533204346200,1
391,536083448292,1
391,542199076372,1
391,547297272467,1
391,551135995408,1
392,36351422002,1
392,521926312352,1
392,539677826038,1
392,540407272609,2
393,528109847799,2
394,35722000205,2
394,35877393642,1
394,36353085367,1
394,37665896062,1
394,39539028043,4
394,40400203213,2
394,521906910410,1
394,522609190751,1
394,535612234886,1
394,538658965256,1
394,539677826038,1
394,547742157633,1
394,549378588703,1
395,37466992184,1
396,550905064205,1
397,35722333869,1
397,550735773284,1
398,538535227251,1
399,35721723963,1
399,35722000205,1
399,35798891586,1
399,36351422002,1
399,45105421124,1
399,527397362582,1
399,531877266868,4
399,536009750573,1
399,538658965256,1
399,539522491801,1
399,539853979136,1
399,542939108885,1
399,547382055156,1
400,35721723963,1
400,521019257989,2
400,527419046969,3
400,529337915679,1
400,530812936284,1
400,530910185416,1
400,532940035080,1
400,541592740476,1
400,544115359956,3
400,545516801138,1
400,545939669017,2
400,545955506006,1
400,546273141690,2
400,547794157516,1
400,548547222435,2
400,549882564050,2
401,537166359199,1
402,536083448292,1
403,35722000205,1
403,37665896062,1
403,39375321605,1
403,39386028930,1
403,42240451814,1
403,522566248653,1
403,529339155756,1
403,538535227251,1
403,538658965256,1
403,542978775847,1
403,547380519834,1
403,547389639874,1
403,547510552253,1
403,548998614714,2
403,549640657338,1
403,550966828606,1
404,521019257989,1
404,545538490326,2
405,42240451814,1
405,521906910410,1
405,537396783238,2
407,42577833473,3
407,520310825412,1
407,521019257989,1
407,521926312352,1
407,527419046969,2
407,528166273868,1
407,531846025844,1
407,535612234886,1
407,536125595091,1
407,541254875522,1
407,541659214822,1
407,545516801138,1
407,546831242583,1
407,547382055156,1
407,547794157516,1
407,549536550945,1
408,540662291619,3
409,35877393642,1
409,36266985550,1
409,528023284532,1
409,531846025844,1
409,537829232054,1
409,538658965256,1
409,539677826038,1
409,540349069906,1
410,545957998521,2
411,547812750733,1
412,545957998521,1
413,551675713112,1
413,551715398940,1
414,35722423659,1
414,35798891586,1
414,531846025844,1
414,531877266868,2
415,541592740476,1
416,35721723963,1
416,35722000205,1
416,42711696783,1
417,35722000205,1
417,521019257989,1
417,531846025844,1
417,545538490326,1
417,545957998521,1
417,546827381933,1
417,547382055156,1
418,541592740476,1
419,35722333869,1
419,36353085367,1
419,539677826038,1
420,535612234886,1
421,36266985550,1
421,36286235128,1
421,43104145123,1
421,536125595091,1
422,35722333869,1
422,36081332365,1
422,36286235128,1
422,36414345451,1
422,40400203213,1
422,45404080098,1
422,529405509010,1
422,535703074519,1
422,539677826038,1
422,540407272609,1
423,35722333869,1
423,45123664231,1
423,521019257989,1
423,536009750573,1
423,538658221958,1
423,540349069906,1
423,543618945546,1
423,543695068744,1
423,544115359956,3
423,544768785584,1
423,549378588703,1
424,36353085367,1
424,36500131840,1
424,45404080098,1
424,521019257989,1
424,540407272609,1
424,544100858313,1
424,544115759872,1
424,545538490326,1
424,545912368452,1
425,538494418449,1
426,35722000205,1
426,36500131840,1
426,45123664231,1
426,520310825412,1
426,528109847799,1
426,541659214822,1
426,545516801138,1
426,547794157516,1
426,548998614714,1
426,549736062191,1
427,35721027449,1
427,35877393642,1
427,36081332365,1
427,42768874029,1
427,520310825412,1
427,521826021046,1
427,527475911875,1
427,528109847799,1
427,528705813655,1
427,530910185416,1
427,533204346200,1
427,536009750573,1
427,540662291619,1
427,543672634097,1
427,544106286825,1
427,545516801138,1
427,547751184046,1
427,548130516925,1
427,549518534180,1
427,549765831606,1
428,543812646033,1
429,537166359199,1
430,35722000205,1
430,45105421124,1
430,45404080098,1
430,528109847799,1
430,528166273868,1
430,539677826038,1
430,540662291619,1
430,544115759872,1
430,545516801138,1
430,547742157633,1
430,549882564050,1
431,521019257989,1
432,36286235128,2
432,39386028930,1
432,42577833473,1
432,531145857565,1
432,539677826038,1
432,540661582201,1
432,541659214822,1
432,546275765548,1
432,549536550945,1
433,42711696783,1
433,45105421124,1
433,541659214822,1
433,545516801138,1
434,35722000205,1
435,35877393642,1
435,36351422002,1
435,37665896062,1
435,528109847799,1
435,533204346200,1
435,538658965256,1
435,547380519834,1
435,547389639874,1
435,547510552253,1
436,45171930915,1
436,537396783238,7
437,531877266868,1
437,537396783238,2
437,540407272609,1
437,545912368452,1
438,529338111966,1
439,528109847799,1
439,529405509010,1
439,541659214822,1
439,544768785584,1
439,547510552253,1
440,35722000205,1
440,36266985550,1
440,37941111428,1
440,528023284532,1
440,528109847799,1
440,531846025844,1
440,531877266868,1
440,537166359199,1
440,547355238181,1
441,35722333869,1
441,36266985550,1
441,36267739775,1
441,544115359956,2
442,35722000205,1
442,535612234886,1
442,544768785584,1
442,545516801138,1
443,35722000205,1
443,35797606083,1
443,35798309577,1
443,36353085367,1
443,528153854399,1
443,539522491801,1
443,539678458590,1
443,548998614714,1
443,549661564014,1
443,549710009588,1
443,549882564050,1
444,522151463307,1
444,543742043514,1
444,544768785584,1
445,540407272609,1
445,545516801138,1
447,530910185416,1
447,546827381933,1
449,36286235128,4
449,44928090920,1
449,544768785584,1
450,550659732532,1
451,36421128017,1
451,545957998521,1
451,550659216693,1
452,35722000205,1
452,45171930915,1
452,531372212963,1
452,532940035080,1
452,547794157516,1
452,549378588703,1
452,550634023902,1
453,540882092170,1
454,35722000205,2
454,40601929263,1
454,530812936284,1
454,538658965256,1
454,551091439907,1
455,39539028043,6
455,547327221986,1
456,44928090920,1
457,545516801138,2
458,35722000205,1
458,35722333869,1
458,36074765406,1
458,36267739775,1
458,36414345451,1
458,40400203213,2
458,45404080098,1
458,547644315780,1
458,547812750733,1
459,35722333869,1
459,36353085367,1
459,37276995387,1
459,40400203213,2
459,527475911875,1
459,531877266868,1
459,539677826038,1
461,35754637865,1
461,36074765406,1
461,36286235128,8
461,528109847799,3
461,530810980941,1
461,539853979136,1
461,549378588703,5
462,35721723963,1
462,36286235128,1
462,36353085367,2
462,37941111428,1
462,531877266868,1
462,538658965256,1
462,539677826038,1
462,541474263467,1
462,544115359956,1
462,550905064205,1
462,551079722431,1
462,551091071810,1
462,551675713112,1
463,545516801138,1
464,35721723963,1
464,36074765406,1
464,36416065395,1
464,536009750573,1
464,546827381933,1
465,35722333869,1
466,36266985550,1
466,36286235128,2
466,45171930915,1
466,535612234886,1
466,540661582201,1
466,540662535716,1
466,547794157516,1
466,550597738824,1
466,551625132527,1
468,528109847799,1
468,546827381933,1
468,549710009588,1
469,547812750733,1
470,544768785584,8
471,541659214822,1
472,36286235128,1
472,522078297513,1
472,528109847799,1
472,540662291619,1
472,545566976422,1
472,545602185334,1
472,547812750733,1
472,551053390911,1
473,35877393642,1
473,36266985550,1
473,37941111428,1
473,530812936284,1
473,537396783238,2
473,541659214822,1
473,547644315780,1
474,544099790786,1
475,537252200486,1
476,535612234886,1
477,545516801138,1
477,548998614714,1
478,530812936284,1
478,537396783238,7
479,531145857565,1
480,547644315780,1
481,39386028930,1
482,35722000205,1
482,35877393642,2
482,36286235128,2
482,527419046969,1
482,528109847799,1
482,531877266868,1
482,537396783238,1
482,544115759872,2
482,546827381933,1
482,550634023902,1
482,550905064205,1
483,36074765406,1
483,522151739462,1
483,538658965256,1
483,545516801138,1
484,36500131840,1
484,527419046969,1
484,531846025844,1
484,541659214822,1
484,549882564050,1
485,550977477078,1
486,35722333869,1
487,40400203213,1
488,35877393642,1
488,36266985550,1
488,522171062085,1
488,522609190751,1
488,527419046969,1
488,536125595091,1
489,36286235128,7
490,522609190751,1
490,549710009588,1
490,549882564050,2
490,550997388851,1
491,35722000205,1
491,36266985550,1
491,36267739775,1
491,42240451814,1
491,520310825412,1
491,521019257989,1
491,527419046969,1
491,530910185416,1
491,531846025844,1
491,536125595091,1
491,538494418449,1
491,538658965256,1
491,545538490326,1
491,547380519834,1
491,549710009588,1
492,37941111428,1
492,521019257989,1
492,531846025844,1
492,538658221958,1
492,540349069906,1
492,540407272609,1
492,549710009588,1
493,537318544352,1
493,549378588703,1
493,549661564014,1
493,549710009588,1
493,550735773284,1
494,550634023902,1
495,528023284532,1
495,533823532718,1
495,539678458590,1
495,545912368452,1
496,533204346200,1
496,546104970758,1
497,540349069906,1
498,551053390911,1
499,36266985550,1
499,540349069906,1
499,547794157516,1
500,539522491801,1
501,545516801138,1
502,43104145123,1
502,533204346200,1
502,536125595091,1
502,537252200486,1
503,545516801138,1
504,527475911875,1
504,543719829706,1
504,544115759872,1
505,544768785584,2
506,36353085367,1
506,540882092170,1
506,547389639874,1
506,549640657338,1
507,35877393642,1
507,530812936284,1
507,537396783238,1
508,35722000205,1
508,520310825412,1
508,521019257989,1
508,527419046969,1
508,539677826038,3
508,547382055156,1
508,547751184046,1
509,530812936284,1
509,537396783238,1
509,538658965256,1
509,539853979136,1
510,36266985550,1
510,36267739775,1
510,36286235128,1
510,40400203213,1
510,529339155756,1
510,529389246092,1
510,535612234886,1
510,535703074519,1
510,544115759872,3
510,549536550945,1
510,550659732532,1
510,550977477078,1
510,550997388851,1
511,549640657338,1
512,546275765548,4
513,521019257989,1
514,544768785584,1
515,35754637865,1
515,36266985550,1
515,36267739775,1
515,36414345451,1
515,529405509010,1
515,531846025844,1
515,541851060973,1
515,544115759872,3
515,545538490326,1
515,545566976422,1
515,548130516925,1
516,36286235128,1
516,541659214822,1
517,42577833473,3
517,531877266868,7
517,545538490326,1
518,521019257989,1
518,531846025844,1
518,544768785584,1
519,45404080098,1
519,530812936284,1
520,535612234886,1
521,35722000205,1
522,35721027449,1
522,36266985550,1
522,36267739775,1
522,43104145123,1
522,530812936284,2
522,532940035080,2
522,536125595091,1
522,537252200486,1
522,537396783238,1
522,538494418449,1
522,541474263467,1
522,544106286825,1
522,547794157516,1
522,549882564050,4
522,550597738824,1
522,550634023902,1
522,551625132527,1
523,39386028930,1
523,522151463307,1
523,522151739462,1
523,531372212963,2
523,537105495948,1
523,546827381933,1
523,548998614714,1
523,549640657338,1
523,550367550663,1
524,36074765406,1
524,36266985550,1
524,40415550893,1
524,42577833473,1
