买家会员名,收货地址,买家实际支付金额,宝贝种类,宝贝总数量,购买数量,儿童/小学生_购买数量,幼儿_购买数量,幼儿/儿童_购买数量,幼儿/儿童/小学生_购买数量,新生儿_购买数量,新生儿/幼儿_购买数量,新生儿/幼儿/儿童_购买数量,新生儿/幼儿/儿童/小学生_购买数量,购买次数
2403,四川省,74.8,2,12,0,0,0,2,10,0,0,0,0,1
2404,福建省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2405,浙江省,69.09,4,51,0,0,0,20,0,0,0,0,0,2
2406,湖北省,57.63,1,30,0,0,0,0,30,0,0,0,0,1
2407,广西壮族自治区,215.02,18,54,6,0,0,8,29,0,1,0,2,1
2408,浙江省,56.95,13,13,1,0,1,3,7,0,0,0,0,1
2409,山东省,57.09,12,26,0,0,0,6,20,0,0,0,0,1
241,湖北省,39.48,5,9,5,1,0,0,3,0,0,0,0,1
2410,广东省,239,1,100,0,0,0,100,0,0,0,0,0,1
2411,陕西省,160.94,21,47,10,0,0,16,20,0,0,1,0,1
2412,广东省,14.9,1,1,0,0,0,0,1,0,0,0,0,1
2413,黑龙江省,237,2,50,0,0,0,30,20,0,0,0,0,2
2414,云南省,597.12,46,206,0,5,5,78,59,0,0,5,0,1
2415,山东省,13.8,1,3,0,0,0,3,0,0,0,0,0,1
2416,广东省,54.12,14,22,5,1,0,3,12,0,0,0,0,1
2417,北京,103.5,3,50,0,0,0,40,10,0,0,0,0,1
2418,湖北省,86.75,18,18,0,1,0,2,11,0,0,0,0,1
2419,山东省,20.8,1,2,0,0,0,2,0,0,0,0,0,1
242,江西省,63.16,1,36,0,0,0,0,36,0,0,0,0,1
2420,陕西省,30.63,3,3,0,0,0,2,1,0,0,0,0,1
2421,广东省,370,1,100,0,0,0,0,100,0,0,0,0,1
2422,福建省,34.88,1,12,0,0,0,12,0,0,0,0,0,1
2423,浙江省,40.07,8,8,0,0,0,2,2,0,0,1,0,1
2424,湖北省,60.24,13,13,0,1,0,4,5,0,1,0,0,1
2425,江苏省,40.8,1,20,0,0,0,20,0,0,0,0,0,1
2426,广东省,59.1,6,9,0,0,0,8,0,0,0,1,0,1
2427,江苏省,240.19,7,91,0,0,0,0,91,0,0,0,0,2
2428,贵州省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
2429,浙江省,55.5,15,15,0,0,2,1,3,3,2,0,0,2
243,福建省,37.8,2,2,0,0,0,0,2,0,0,0,0,1
2430,陕西省,80.85,5,25,0,0,0,0,20,0,5,0,0,1
2431,上海,36.6,1,4,0,0,0,4,0,0,0,0,0,1
2432,浙江省,207,2,32,0,0,0,0,32,0,0,0,0,1
2433,湖南省,57.33,1,15,0,0,0,0,15,0,0,0,0,1
2434,湖北省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2435,福建省,19.35,4,4,0,0,0,2,2,0,0,0,0,1
2436,河北省,64.75,3,17,0,7,0,10,0,0,0,0,0,1
2437,江西省,14,1,10,0,0,0,0,10,0,0,0,0,1
2438,广东省,22.7,3,3,0,0,0,0,3,0,0,0,0,1
2439,吉林省,93,1,20,0,0,0,0,20,0,0,0,0,1
244,四川省,7.29,1,1,0,0,0,0,0,0,1,0,0,1
2440,浙江省,12.06,2,2,0,0,0,0,2,0,0,0,0,1
2441,北京,7.29,1,1,0,0,0,0,0,0,0,0,0,1
2442,贵州省,195,38,94,0,0,0,41,37,0,5,0,0,1
2443,浙江省,44.08,6,6,0,0,0,1,4,0,0,1,0,1
2444,安徽省,17.97,5,5,0,0,0,5,0,0,0,0,0,1
2445,广东省,186.17,2,54,0,0,0,0,54,0,0,0,0,1
2446,安徽省,19.7,1,3,0,0,0,0,3,0,0,0,0,1
2447,山东省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
2448,福建省,59.81,15,24,10,0,0,11,3,0,0,0,0,2
2449,湖南省,59.06,14,23,2,2,2,11,6,0,0,0,0,1
245,浙江省,23.33,2,7,0,0,0,5,2,0,0,0,0,1
2450,山东省,69.03,9,12,0,0,0,8,3,0,0,1,0,1
2451,福建省,31.28,6,15,0,1,0,3,11,0,0,0,0,1
2452,山西省,47.05,2,5,0,0,0,2,3,0,0,0,0,2
2453,上海,20.8,2,2,0,0,0,2,0,0,0,0,0,2
2454,河南省,20.36,8,8,0,0,1,2,5,0,0,0,0,1
2455,安徽省,90,11,58,0,0,0,17,41,0,0,0,0,1
2456,江西省,25.23,9,10,0,1,0,5,2,0,0,0,0,1
2457,江西省,39.5,1,5,0,0,0,0,5,0,0,0,0,1
2458,上海,44.87,4,6,0,1,0,3,1,0,1,0,0,2
2459,广西壮族自治区,80,1,48,0,0,0,0,48,0,0,0,0,1
246,湖南省,92.57,6,56,0,10,0,10,36,0,0,0,0,1
2460,广东省,151,1,40,0,0,0,0,40,0,0,0,0,1
2461,山西省,27.05,3,3,0,0,1,0,2,0,0,0,0,1
2462,山东省,8.58,1,2,0,0,0,2,0,0,0,0,0,1
2463,江苏省,366.1,61,107,0,5,1,36,52,0,3,0,0,2
2464,山东省,53.65,10,24,0,0,2,11,11,0,0,0,0,1
2465,山西省,211.47,15,93,0,0,0,15,78,0,0,0,0,3
2466,安徽省,59.25,4,45,0,5,0,0,40,0,0,0,0,1
2467,海南省,37.6,2,4,0,0,0,0,4,0,0,0,0,1
2468,安徽省,16.97,1,3,0,0,0,3,0,0,0,0,0,1
2469,山西省,152.62,16,91,20,0,5,20,18,0,15,3,0,3
247,贵州省,130,17,17,0,0,1,7,8,0,1,0,0,1
2470,广西壮族自治区,265.84,3,156,0,0,0,0,156,0,0,0,0,3
2471,吉林省,504.63,17,115,0,0,0,11,78,0,26,0,0,5
2472,广东省,202.8,3,120,0,0,0,0,70,0,0,0,0,2
2473,河北省,19.95,1,5,0,0,0,0,5,0,0,0,0,1
2474,河南省,295.85,43,97,10,11,1,10,53,0,0,0,0,3
2475,河南省,42.74,5,9,2,0,0,4,2,0,1,0,0,1
2476,广东省,59.56,6,15,0,0,0,0,15,0,0,0,0,1
2477,浙江省,252.48,12,77,4,0,0,7,51,0,15,0,0,2
2478,河北省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2479,浙江省,8.85,1,1,0,0,0,1,0,0,0,0,0,1
248,云南省,155,26,42,2,4,0,15,19,0,0,0,0,1
2480,江西省,60.37,12,12,1,0,1,1,7,0,1,0,0,1
2481,江苏省,57.19,6,6,0,0,0,3,2,0,0,0,0,1
2482,上海,63.61,9,22,0,0,0,1,21,0,0,0,0,1
2483,江苏省,27.7,2,3,0,0,0,2,1,0,0,0,0,1
2484,重庆,30.48,12,12,0,0,0,1,9,0,2,0,0,1
2485,吉林省,104.58,1,42,0,0,0,42,0,0,0,0,0,1
2486,吉林省,17.08,5,6,3,0,0,1,1,0,0,0,0,1
2487,浙江省,6,1,1,1,0,0,0,0,0,0,0,0,1
2488,山西省,103.66,8,43,0,0,0,7,36,0,0,0,0,1
2489,山西省,18.8,1,2,0,0,0,0,2,0,0,0,0,1
249,湖南省,28.14,4,17,0,0,0,2,15,0,0,0,0,1
2490,江西省,251.45,2,105,0,0,0,105,0,0,0,0,0,2
2491,湖南省,61.02,8,8,0,0,0,5,2,0,0,0,0,1
2492,广东省,169.05,19,22,2,1,1,4,12,0,0,0,0,1
2493,江苏省,114.03,8,34,10,6,0,4,14,0,0,0,0,2
2494,江西省,77.29,5,36,0,0,0,5,24,0,5,0,0,1
2495,云南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2496,北京,24.08,1,12,0,0,0,0,12,0,0,0,0,1
2497,河北省,8.53,2,2,0,0,0,0,1,0,1,0,0,1
2498,云南省,217.8,3,40,0,0,0,40,0,0,0,0,0,3
2499,湖北省,70.84,16,20,0,0,1,7,9,0,1,1,0,1
25,重庆,140,2,17,0,0,0,0,17,0,0,0,0,1
250,四川省,41.3,5,5,0,0,0,5,0,0,0,0,0,1
2500,内蒙古自治区,45.7,8,12,0,0,0,1,10,0,0,0,0,1
2501,四川省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2502,四川省,34.9,1,1,0,0,0,0,0,0,0,0,0,1
2503,云南省,36.2,1,8,0,0,0,8,0,0,0,0,0,1
2504,四川省,84.7,1,13,0,0,0,0,13,0,0,0,0,1
2505,海南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2506,山东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2507,上海,60.98,4,8,0,0,0,0,0,0,0,0,0,1
2508,山西省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2509,湖南省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
251,重庆,59.31,4,4,0,0,0,0,0,0,0,0,0,1
2510,江西省,51.5,5,5,0,0,0,2,3,0,0,0,0,1
2511,北京,58.35,7,20,0,0,0,3,17,0,0,0,0,1
2512,浙江省,28.8,2,2,0,0,0,1,1,0,0,0,0,1
2513,辽宁省,79,1,10,0,0,0,0,10,0,0,0,0,1
2514,安徽省,17.9,1,1,0,1,0,0,0,0,0,0,0,1
2515,上海,24.03,6,7,0,0,0,0,3,0,0,0,0,1
2516,贵州省,26.9,5,10,0,0,0,0,0,0,10,0,0,1
2517,山东省,125.3,1,70,0,0,0,0,70,0,0,0,0,1
2518,广东省,57.27,8,24,0,0,0,15,9,0,0,0,0,1
2519,湖北省,62.8,4,8,0,0,0,8,0,0,0,0,0,1
252,广东省,35.89,11,21,0,0,0,0,21,0,0,0,0,1
2520,重庆,62.3,1,70,0,0,0,0,70,0,0,0,0,1
2521,湖南省,382.69,10,64,0,0,0,0,55,0,0,0,0,1
2522,贵州省,58.2,3,8,0,0,0,6,2,0,0,0,0,1
2523,河北省,55.93,15,17,2,0,1,5,9,0,0,0,0,1
2524,河南省,58.25,2,25,0,0,0,0,15,0,0,0,0,1
2525,贵州省,40.17,8,11,4,0,0,3,3,0,0,0,0,1
2526,江西省,42.09,11,11,0,0,0,3,6,0,0,0,0,1
2527,贵州省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2528,广东省,12.98,1,2,0,0,0,0,2,0,0,0,0,1
2529,浙江省,20.7,2,2,0,0,0,2,0,0,0,0,0,2
253,海南省,57.13,18,23,1,1,0,12,9,0,0,0,0,1
2530,江苏省,26.94,7,8,0,0,1,2,5,0,0,0,0,1
2531,福建省,12.9,1,1,0,0,0,0,0,0,0,0,0,1
2532,安徽省,58.06,15,32,0,1,0,8,21,0,0,0,0,1
2533,广东省,16.7,1,3,0,0,0,0,3,0,0,0,0,1
2534,广东省,53.97,6,25,0,0,0,11,14,0,0,0,0,1
2535,广东省,57.44,2,14,0,0,0,0,14,0,0,0,0,1
2536,四川省,43.27,7,7,1,1,0,3,2,0,0,0,0,1
2537,福建省,40.26,8,13,3,0,0,0,3,2,2,0,0,1
2538,福建省,83.47,16,23,0,1,0,10,12,0,0,0,0,1
2539,山西省,44.46,12,33,0,0,5,12,12,0,4,0,0,1
254,江苏省,73,3,10,0,0,0,0,6,0,0,0,0,2
2540,江苏省,84.5,3,5,0,5,0,0,0,0,0,0,0,1
2541,浙江省,55.29,5,5,0,0,1,2,2,0,0,0,0,1
2542,福建省,19.38,4,4,0,0,0,4,0,0,0,0,0,1
2543,重庆,73.41,6,29,0,0,0,9,20,0,0,0,0,1
2544,吉林省,30.09,4,7,0,0,0,7,0,0,0,0,0,1
2545,山东省,36.61,12,13,0,0,0,5,5,0,0,0,0,1
2546,四川省,35.7,3,3,0,0,0,1,1,0,0,0,0,1
2547,北京,16.66,4,4,0,0,0,0,4,0,0,0,0,1
2548,江苏省,216.56,5,80,0,0,0,0,80,0,0,0,0,2
2549,福建省,12.75,1,1,0,0,0,1,0,0,0,0,0,1
255,广东省,82.16,24,28,2,1,0,3,18,0,0,0,0,1
2550,浙江省,74.8,5,40,0,0,0,0,40,0,0,0,0,1
2551,福建省,48.95,9,59,50,1,0,3,4,0,1,0,0,1
2552,吉林省,14.5,1,1,0,0,0,1,0,0,0,0,0,1
2553,黑龙江省,169.64,1,36,0,36,0,0,0,0,0,0,0,1
2554,山东省,276,23,108,0,0,0,22,86,0,0,0,0,2
2555,安徽省,68.25,13,13,0,0,0,12,0,0,1,0,0,1
2556,湖北省,107.36,15,16,0,0,0,7,8,0,0,0,0,1
2557,山西省,57.12,10,17,0,0,0,17,0,0,0,0,0,1
2558,广东省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
2559,江苏省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
256,湖南省,59.5,5,5,0,0,0,1,4,0,0,0,0,1
2560,山东省,228.59,29,121,11,0,0,12,94,0,0,0,2,3
2561,广东省,24.81,4,10,0,0,0,0,10,0,0,0,0,1
2562,广东省,18.9,1,1,0,0,0,0,0,0,1,0,0,1
2563,广东省,58.06,15,29,0,0,0,1,2,0,0,0,0,1
2564,广东省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2565,湖北省,176.39,9,25,0,0,0,6,17,0,0,0,0,1
2566,浙江省,335.46,12,49,0,0,2,34,8,0,0,5,0,1
2567,广东省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2568,江苏省,60.27,1,5,0,0,0,0,0,0,0,0,0,1
2569,福建省,29.92,6,8,0,0,0,0,4,0,4,0,0,1
257,山东省,22.56,4,4,0,0,0,0,4,0,0,0,0,1
2570,江苏省,96.52,4,33,0,0,0,0,33,0,0,0,0,2
2571,海南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2572,浙江省,83.38,8,17,6,0,0,2,6,0,0,0,0,1
2573,河南省,14.79,1,1,0,0,0,0,1,0,0,0,0,1
2574,湖北省,82.33,2,10,0,0,0,0,10,0,0,0,0,1
2575,广东省,42.72,13,13,0,1,0,6,2,0,0,0,1,2
2576,广东省,18.9,1,1,0,0,0,1,0,0,0,0,0,1
2577,湖南省,54.9,1,10,0,10,0,0,0,0,0,0,0,1
2578,吉林省,35.3,2,7,0,0,0,0,7,0,0,0,0,1
2579,贵州省,9.9,1,1,0,0,0,0,1,0,0,0,0,1
258,江苏省,68.7,1,30,0,0,0,0,0,0,0,0,0,1
2580,福建省,22.8,2,2,0,0,0,2,0,0,0,0,0,1
2581,河北省,358,1,200,0,0,0,0,200,0,0,0,0,1
2582,江西省,12.9,1,1,0,0,0,0,1,0,0,0,0,1
2583,四川省,59,2,10,0,0,0,0,10,0,0,0,0,1
2584,黑龙江省,220,2,30,0,0,0,10,20,0,0,0,0,1
2585,重庆,58.29,5,5,0,0,1,0,4,0,0,0,0,1
2586,江西省,69.29,1,41,0,0,0,0,41,0,0,0,0,1
2587,安徽省,49.74,11,15,6,1,0,0,7,0,0,1,0,2
2588,山东省,71.83,4,37,0,0,0,35,2,0,0,0,0,2
2589,广东省,49.38,6,8,0,0,0,3,5,0,0,0,0,1
259,广东省,16.7,1,6,0,0,0,0,0,0,0,0,0,1
2590,福建省,275.68,3,90,50,0,0,20,20,0,0,0,0,1
2591,上海,37.69,11,21,10,0,0,8,3,0,0,0,0,1
2592,广东省,39.61,7,14,9,0,0,1,3,0,1,0,0,1
2593,广东省,21.45,6,7,0,0,0,7,0,0,0,0,0,1
2594,云南省,58.35,3,12,0,2,0,2,8,0,0,0,0,1
2595,上海,28.85,7,8,0,0,0,0,7,0,0,0,0,1
2596,黑龙江省,83,1,30,0,0,0,30,0,0,0,0,0,1
2597,浙江省,85.65,5,23,0,5,0,0,18,0,0,0,0,1
2598,广西壮族自治区,35.21,1,20,0,0,0,0,20,0,0,0,0,1
2599,河北省,24.83,8,8,0,0,0,2,1,0,2,0,0,1
26,广东省,96.65,2,45,0,0,0,0,45,0,0,0,0,1
260,浙江省,53.36,1,16,0,0,0,0,0,0,16,0,0,1
2600,安徽省,67.44,6,46,0,0,0,0,46,0,0,0,0,3
2601,广西壮族自治区,16.53,6,6,0,0,0,6,0,0,0,0,0,1
2602,天津,124.62,10,48,0,0,0,18,20,0,0,8,2,1
2603,黑龙江省,110,1,30,0,0,0,0,30,0,0,0,0,1
2604,广东省,139.5,7,47,0,0,0,10,37,0,0,0,0,2
2605,福建省,57.11,12,12,0,1,0,6,3,0,0,1,0,1
2606,湖南省,8.7,2,3,0,0,0,1,2,0,0,0,0,1
2607,广东省,59.01,10,13,0,0,0,2,10,0,0,0,0,1
2608,四川省,55.88,5,5,0,1,0,2,2,0,0,0,0,1
2609,山东省,55.56,11,11,0,0,0,5,3,0,1,0,0,1
261,江苏省,37.06,7,15,0,0,0,0,15,0,0,0,0,2
2610,山西省,14.87,1,3,0,0,0,0,3,0,0,0,0,1
2611,陕西省,83.02,19,19,0,0,0,11,5,0,0,0,1,1
2612,四川省,58.54,12,12,0,0,1,6,5,0,0,0,0,1
2613,河南省,87.87,15,25,0,0,0,12,10,0,1,0,0,1
2614,黑龙江省,14.9,1,1,0,0,0,1,0,0,0,0,0,1
2615,吉林省,55.5,1,15,0,0,0,0,15,0,0,0,0,1
2616,山东省,50.16,4,12,0,0,0,12,0,0,0,0,0,1
2617,江苏省,41.77,6,7,0,0,1,3,2,0,0,0,0,1
2618,湖南省,9.81,1,1,0,0,0,0,1,0,0,0,0,1
2619,江苏省,30.87,1,13,0,0,0,0,13,0,0,0,0,1
262,辽宁省,62.25,1,25,0,0,0,25,0,0,0,0,0,1
2620,河北省,13.78,2,2,0,0,0,0,2,0,0,0,0,1
2621,广东省,34.31,7,7,1,0,0,0,4,0,0,0,0,1
2622,浙江省,29.33,5,9,5,0,0,3,1,0,0,0,0,1
2623,湖南省,66.86,6,7,0,0,1,1,5,0,0,0,0,1
2624,湖南省,102.95,13,13,1,1,0,2,5,0,1,1,0,1
2625,广东省,78.4,7,33,0,0,0,0,8,0,25,0,0,2
2626,浙江省,60.54,12,16,0,1,0,7,7,0,0,0,0,1
2627,云南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2628,广东省,44,1,10,0,0,0,0,10,0,0,0,0,1
2629,广东省,54.54,9,14,0,0,0,1,0,0,0,0,0,1
263,安徽省,53.36,10,23,15,0,1,0,6,0,0,0,0,2
2630,广东省,28.7,1,3,0,0,0,3,0,0,0,0,0,1
2631,云南省,30.68,6,6,0,0,0,0,3,1,0,0,0,1
2632,广东省,209.7,1,130,0,0,0,0,130,0,0,0,0,1
2633,广东省,13.27,3,4,0,0,0,3,0,0,0,0,0,1
2634,山东省,18.5,2,2,0,0,0,0,1,0,0,0,0,1
2635,江苏省,24.78,3,4,0,0,0,0,4,0,0,0,0,1
2636,山东省,30.8,1,2,0,0,0,0,2,0,0,0,0,1
2637,广西壮族自治区,34.9,1,1,0,0,0,0,1,0,0,0,0,1
2638,吉林省,15.56,3,6,0,0,0,6,0,0,0,0,0,1
2639,江苏省,25.44,4,7,0,0,0,0,7,0,0,0,0,1
264,广东省,48.1,8,13,0,2,0,0,11,0,0,0,0,1
2640,广东省,18.13,5,5,0,0,0,2,2,0,0,0,0,1
2641,浙江省,34.9,1,1,0,0,0,0,1,0,0,0,0,1
2642,云南省,44.5,1,5,0,0,0,5,0,0,0,0,0,1
2643,北京,25.88,12,13,0,0,0,11,2,0,0,0,0,1
2644,浙江省,57.28,8,27,8,0,0,0,6,0,0,0,0,1
2645,四川省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
2646,湖北省,42.09,8,8,0,0,0,1,5,0,0,2,0,1
2647,辽宁省,22.8,1,2,0,0,0,0,2,0,0,0,0,1
2648,广西壮族自治区,59.14,11,14,3,1,0,4,5,0,0,0,0,1
2649,广西壮族自治区,131.72,17,57,0,0,0,15,42,0,0,0,0,1
265,江西省,50.56,5,8,0,1,0,3,4,0,0,0,0,1
2650,广东省,121.82,1,70,0,0,0,0,70,0,0,0,0,1
2651,河北省,39.98,2,4,0,0,0,0,0,0,4,0,0,1
2652,重庆,93.3,12,18,0,3,0,5,10,0,0,0,0,1
2653,广东省,27.32,5,9,0,0,1,2,6,0,0,0,0,1
2654,北京,59.32,8,10,0,0,2,7,1,0,0,0,0,1
2655,重庆,40.28,1,40,0,0,0,0,40,0,0,0,0,1
2656,广东省,231.64,36,46,0,3,1,25,9,0,2,0,2,2
2657,黑龙江省,12.9,1,1,0,0,0,0,1,0,0,0,0,1
2658,湖南省,69.76,9,9,0,0,1,2,5,0,0,1,0,1
2659,江西省,175.33,16,47,0,1,0,10,18,0,0,2,0,1
266,湖北省,394,3,60,0,0,0,0,60,0,0,0,0,1
2660,安徽省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2661,河南省,96.25,4,22,0,0,0,0,22,0,0,0,0,1
2662,山东省,34.9,1,1,0,0,0,0,1,0,0,0,0,1
2663,江西省,34.14,8,8,0,0,0,2,3,0,1,0,0,1
2664,安徽省,19.33,7,9,0,0,2,1,5,0,1,0,0,1
2665,福建省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2666,内蒙古自治区,16.9,1,1,0,0,0,0,1,0,0,0,0,1
2667,浙江省,107.8,15,24,0,0,0,13,7,0,0,0,0,1
2668,湖南省,42.9,2,10,0,0,0,0,10,0,0,0,0,1
2669,广东省,30.07,5,6,0,0,0,4,2,0,0,0,0,1
267,广东省,46.17,7,7,0,1,0,0,6,0,0,0,0,1
2670,上海,582.08,48,155,0,0,0,60,75,0,10,0,0,1
2671,贵州省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2672,浙江省,52.45,10,38,0,0,0,6,28,0,4,0,0,1
2673,山东省,12.75,1,1,0,0,0,0,1,0,0,0,0,1
2674,广东省,126.32,2,72,0,0,0,0,72,0,0,0,0,2
2675,江西省,57.5,5,5,0,0,0,3,1,0,0,0,0,1
2676,四川省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2677,江苏省,58.35,20,21,0,1,0,0,10,0,2,1,0,1
2678,广东省,54.08,12,12,0,1,1,5,5,0,0,0,0,1
2679,广东省,20.49,3,3,0,0,0,2,1,0,0,0,0,1
268,北京,36.8,1,2,0,0,0,0,2,0,0,0,0,1
2680,河南省,122.51,2,30,0,0,0,0,30,0,0,0,0,1
2681,广东省,97.3,9,31,0,0,0,0,31,0,0,0,0,1
2682,广东省,37.33,6,13,3,0,0,4,6,0,0,0,0,1
2683,福建省,26.89,5,5,0,0,0,4,0,0,0,0,1,1
2684,福建省,7.85,1,1,0,0,0,1,0,0,0,0,0,1
2685,上海,125.37,6,67,0,0,0,5,54,0,0,0,0,1
2686,广东省,68.6,1,40,0,0,0,0,40,0,0,0,0,1
2687,广西壮族自治区,25.7,2,3,0,0,0,0,3,0,0,0,0,1
2688,广东省,500.6,11,165,10,0,20,80,50,0,0,0,0,1
2689,广东省,59.09,6,14,0,0,0,0,14,0,0,0,0,1
269,河北省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2690,四川省,56.89,17,17,1,0,0,3,9,0,1,0,0,1
2691,广西壮族自治区,36.8,2,2,0,0,0,0,2,0,0,0,0,2
2692,河北省,134.33,13,25,0,0,2,10,13,0,0,0,0,1
2693,广东省,156.86,1,20,0,0,0,20,0,0,0,0,0,1
2694,浙江省,38.8,1,20,0,0,0,20,0,0,0,0,0,1
2695,江西省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
2696,江西省,58.4,2,60,0,0,0,40,20,0,0,0,0,1
2697,福建省,34.9,1,1,0,0,0,0,1,0,0,0,0,1
2698,山东省,54.48,15,15,0,2,1,4,8,0,0,0,0,1
2699,广西壮族自治区,263.04,15,212,0,16,0,0,196,0,0,0,0,2
27,安徽省,8.9,1,1,0,0,0,0,1,0,0,0,0,1
270,广东省,1101.67,7,497,0,30,0,367,100,0,0,0,0,2
2700,江西省,104.6,3,3,0,2,0,0,1,0,0,0,0,1
2701,浙江省,33.11,5,10,2,0,0,0,8,0,0,0,0,1
2702,江西省,28.94,1,6,0,0,0,0,6,0,0,0,0,1
2703,四川省,22.65,3,4,0,0,0,2,1,0,1,0,0,1
2704,广东省,57.15,8,8,0,0,0,0,7,0,0,1,0,1
2705,海南省,174,12,24,0,0,0,24,0,0,0,0,0,1
2706,江苏省,13.65,5,5,0,0,2,0,3,0,0,0,0,1
2707,广东省,32.05,4,4,0,0,0,0,4,0,0,0,0,1
2708,广东省,11.87,2,3,0,0,0,2,1,0,0,0,0,1
2709,吉林省,33.6,2,4,0,0,0,0,4,0,0,0,0,2
271,浙江省,370.7,2,60,0,0,0,0,60,0,0,0,0,1
2710,湖南省,25.8,2,2,0,0,0,2,0,0,0,0,0,2
2711,湖北省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
2712,山西省,78.68,12,19,0,6,0,9,4,0,0,0,0,1
2713,广东省,24.8,1,2,0,0,0,0,2,0,0,0,0,1
2714,广东省,74.12,1,16,0,0,0,0,16,0,0,0,0,1
2715,浙江省,60.4,3,33,0,0,0,33,0,0,0,0,0,1
2716,福建省,87.09,8,25,0,4,0,3,18,0,0,0,0,1
2717,广西壮族自治区,231.68,15,87,0,0,0,15,35,0,0,0,0,1
2718,贵州省,58.8,1,12,0,0,0,0,12,0,0,0,0,1
2719,广东省,190,2,100,0,0,0,100,0,0,0,0,0,1
272,福建省,29.28,4,4,0,0,0,1,1,0,1,0,0,1
2720,江苏省,26.36,6,6,0,0,1,1,3,0,1,0,0,1
2721,福建省,21.4,2,10,0,0,0,0,10,0,0,0,0,1
2722,广东省,25.54,6,6,0,0,1,1,2,0,0,0,0,1
2723,江西省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
2724,广东省,1250,5,395,0,0,0,395,0,0,0,0,0,1
2725,河南省,46.18,15,18,0,0,0,2,14,0,1,0,0,1
2726,上海,58,1,8,0,0,0,0,8,0,0,0,0,1
2727,北京,40.57,7,7,0,0,0,4,3,0,0,0,0,1
2728,福建省,44.17,1,24,0,0,0,0,24,0,0,0,0,1
2729,湖北省,43.16,8,9,0,0,0,3,5,0,0,0,0,1
273,海南省,420.6,4,140,0,0,0,100,40,0,0,0,0,1
2730,安徽省,39.73,14,14,0,0,0,7,7,0,0,0,0,1
2731,山西省,88.52,15,16,0,0,2,6,7,0,1,0,0,1
2732,浙江省,114.7,3,3,0,3,0,0,0,0,0,0,0,3
2733,山东省,55.9,1,10,0,0,0,0,10,0,0,0,0,1
2734,广东省,16.8,1,2,0,0,0,0,2,0,0,0,0,1
2735,山东省,112.93,14,21,7,1,0,4,8,0,0,0,0,1
2736,四川省,13.9,1,1,0,0,0,0,0,0,0,0,0,1
2737,四川省,63.16,1,36,0,0,0,0,36,0,0,0,0,1
2738,江苏省,56.9,6,33,0,0,0,3,30,0,0,0,0,2
2739,贵州省,103.1,2,19,0,0,0,0,19,0,0,0,0,2
274,上海,158.8,3,26,14,0,0,0,0,0,0,0,0,1
2740,北京,29.57,2,10,0,10,0,0,0,0,0,0,0,1
2741,福建省,27.08,5,5,0,0,2,1,2,0,0,0,0,1
2742,湖北省,20.26,6,7,0,0,0,0,6,0,0,1,0,1
2743,浙江省,158.57,43,111,0,0,0,13,88,0,0,0,0,1
2744,广东省,53.9,1,20,0,0,0,0,20,0,0,0,0,1
2745,河南省,8.59,1,1,0,0,0,0,0,0,1,0,0,1
2746,河南省,20.45,6,6,0,0,0,1,4,0,1,0,0,1
2747,山东省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
2748,河北省,54.77,14,24,0,0,2,3,19,0,0,0,0,1
2749,广西壮族自治区,71.45,2,25,0,20,0,0,5,0,0,0,0,2
275,黑龙江省,53.06,2,25,0,0,0,0,25,0,0,0,0,1
2750,广西壮族自治区,639.33,6,201,0,0,0,0,200,0,1,0,0,1
2751,江苏省,81.58,11,42,11,0,5,2,20,0,2,0,0,1
2752,浙江省,63.78,12,13,0,1,0,0,9,1,2,0,0,1
2753,福建省,55.94,11,11,0,0,0,6,4,0,0,0,0,1
2754,云南省,24.9,1,1,0,0,0,0,1,0,0,0,0,1
2755,山西省,326.19,36,89,0,23,0,31,27,0,0,0,0,4
